"You have to authorize your account to get access to the ricardo.ch API thanks to the <a href=""%s"">ricardo.ch Authorization Page</a>. If you don't do it, your ricardo.ch extension and all related transactions with ricardo.ch will be blocked."," Vous devez autoriser votre compte pour pouvoir avoir accès à l'API de ricardo.ch grâce à la page d'<a href=""%s"">Authorization </a>. Si vous ne le faites pas, votre extension ricardo.ch et toutes les transactions en cours seront blockés."
"To hide this message, you have to <a href=""%s"">disable the extension</a>.","Pour cacher ce message, vous devez <a href=""%s"">désactiver l'extension</a>."
"The Official ricardo.ch Extension has been installed.","L'extension officielle ricardo.ch a été installée."
"Please, click <a href=""%s"">here to configure</a> the access to the ricardo.ch API.","Veuillez cliquer <a href=""%s"">ici pour configurer</a> l'accès à l'API de ricardo.ch"
"Latest message for the selected job","Dernier message du job sélectionné."
"<a href=""%s"">Edit</a> your products listing if needed","<a href=""%s"">Editer</a> votre liste de produits si besoin."
"No message found.","Aucun message trouvé"
"Confirm","Confirmer"
"More Views","Plus de vues"
"%s days 0:0:0","%s jours 0:0:0"
"Starting price","Prix de départ"
"Place a bit","Faire une offre"
"Quantity","Quantité"
"of %s","de %s"
"Details","Détails"
"Ending date:","Date de fin :"
"Availability:","Disponibilité :"
"Product condition:","Condition du produit :"
"Payment information:","Information de paiement :"
"Shipping Method (CH):","Mode de livraison (CH) :"
"Description","Description"
"Payment, Shipping, Warranty","Paiement, Livraison, Garrantie"
"Payment information","Information de paiement"
"Payment Methods:","Mode de paiement"
"Payment Description:","Description du paiement:"
"Shipping","Livraison"
"Shipping Price:","Frais de livraison:"
"Shipping Availability:","Disponiblité:"
"Shipping Description (CH):","Description de la livraison(CH):"
"You must select a ricardo.ch Category if you set this option","Vous devez sélectionner une catégorie ricardo.ch si vous sélectionnez cette option"
"The task will start few minutes","La tâche commencera dans quelques minutes"
"No progress","Aucune progression"
"The product list has been stopped.","La liste des produits a été arrêtée"
"ricardo.ch Lifetime Sales","Ventes totales sur ricardo.ch"
"Turnover per month","Chiffre d'affaire par mois"
"Best Sellers","Meilleurs ventes"
"Qty sold","Qte vendues"
"Product Name","Nom du produit"
"SKU","SKU"
"Price","Prix"
"Your ricardo.ch API Token","Votre token API ricardo.ch"
"PREMIUMCATEGORYBRONZE","Petite"
"PREMIUMCATEGORYSILVER","Moyenne"
"PREMIUMCATEGORYGOLD","Grande"
"TYPE_BANK_TRANSFER","Virement"
"TYPE_CASH","Cash"
"TYPE_CREDIT_CARD","Carte de crédit via ricardo.ch"
"TYPE_OTHER","Autre mode de paiement"
"UNKNOWNPROPERTY","Propriété inconnue"
"CUSTOMERNOTARTICLEOWNER","Le client courant ne peut agir sur l'article car il n'est pas le propriétaire "
"CHECKPASSWORDWRONGPASSWORD","Le CheckPassword est utilisé avec un mauvais mot de passe "
"CHECKPASSWORDBLACKLISTEDIP","Le CheckPassword est utilisé avec une IP blacklisté "
"CHECKPASSWORDBANNEDCUSTOMER","Le CheckPassword est utilisé avec un client banni, les informations additionnelles contiennent la date à partir de laquelle celui-ci a été banni. "
"CHECKPASSWORDCLOSEDCUSTOMER","Le CheckPassword est utilisé avec un client clôturé, les informations additionnelles contiennent la date à partir de laquelle celui-ci a été clôturé. "
"LOGADMINFAILED","Admin login failed "
"TOKENERROR","Token error for API "
"TOKENEXPIRED","Token expired for API "
"ANONYMOUSNOTALLOWED","Anonymous call is not allowed "
"TEMPORAYCREDENTIALEXPIRED","TemporayCredential expired for API"
"TEMPORAYCREDENTIALUNVALIDATED","TemporayCredential unvalidated for API"
"SESSIONEXPIRED","Session expired"
"UPDATEPASSWORDPOLICYINVALID","CustomerUpdatePassword is used with a password with invalid policy There must be at least 8 characters. At least 1 uppercase character. At least 1 non alpha numeric. "
"AFTOKENERROR","The Anti Forgery token error "
"UNKNOWNPARTNERSHIP","Unknown partnership"
"CHECKPASSWORDPENDINGEMAILVALIDATION","User has not validated his email"
"VALIDATECUSTOMERADDRESSDISABLED","Validation of User Address is disabled "
"ACCOUNTBANNED","The account linked to the customer has been banned"
"ACCOUNTCLOSED","The account linked to the customer has been closed"
"METHODNOTALLOWED","The Partnership used is not allowed to use this method"
"TOKEN_AUTHORIZATION","The authorization of the token must be again requested"
"CLOSEAUCTIONFAILED","Failed to close the auction"
"CLOSECLASSIFIEDFAILED","Failed to close a classified article"
"DELETEPLANNEDFAILED","Failed to delete planned article"
"COUNTRYORPARTNERNOTDEFINED","The country or partner is not defined "
"UNKNOWNCATEGORYID","The given category Id does not exist "
"UNSUPPORTEDLANGUAGEID","The given languageId is not supported/existing"
"ARTICLENOTFOUND","Unable to find the article given its ID "
"CUSTOMERNOTFOUND","Customer not found "
"EMPTYIPADDRESS","The IP address is not defined "
"TECHNICALPROBLEM","Technical Exception "
"ARTICLESAMOUNTLIMIT","Limit for amount of articles per 1 push is 100 "
"LISTOFARTICLESEMPTY","list of article empty"
"UNKNOWNCATEGORYNAME","Category name specified is unknown"
"EMPTYCOUNTRYID","EMPTYCOUNTRYID"
"EMPTYPARTNERID","EMPTYPARTNERID"
"EMPTYCATEGORY","EMPTYCATEGORY"
"EMPTYRELISINFOS","EMPTYRELISINFOS"
"EMPTYCUSTOMER","EMPTYCUSTOMER"
"UNKNOWNPARTNERID","UNKNOWNPARTNERID"
"UNKONWNCATEGORYID","UNKONWNCATEGORYID"
"INVALIDDURATION","INVALIDDURATION"
"RELISTCOUNTEXCEEDED","RELISTCOUNTEXCEEDED"
"STARTPRICETOOHIGH","STARTPRICETOOHIGH"
"STARTPRICETOOLOW","STARTPRICETOOLOW"
"INVALIDARTICLETYPEFORCATEGORY","INVALIDARTICLETYPEFORCATEGORY"
"CATEGORYNOTFINAL","CATEGORYNOTFINAL"
"CATEGORYDEDICATEDTOUSERS","CATEGORYDEDICATEDTOUSERS"
"INVALIDTEMPLATEID","INVALIDTEMPLATEID"
"EMPTYTITLE","EMPTYTITLE"
"EMPTYDESCRIPTION","EMPTYDESCRIPTION"
"EMPTYSUBTITLE","EMPTYSUBTITLE"
"TOOLONGTITLE","TOOLONGTITLE"
"TOOLONGDESCRIPTION","TOOLONGDESCRIPTION"
"TOOLONGSUBTITLE","TOOLONGSUBTITLE"
"EMPTYPAYMENTDESCRIPTION","EMPTYPAYMENTDESCRIPTION"
"TOOLONGPAYMENTDESCRIPTION","TOOLONGPAYMENTDESCRIPTION"
"EMPTYDELIVERYDESCRIPTION","EMPTYDELIVERYDESCRIPTION"
"TOOLONGDELIVERYDESCRIPTION","TOOLONGDELIVERYDESCRIPTION"
"EMPTYWARRANTYDESCRIPTION","EMPTYWARRANTYDESCRIPTION"
"TOOLONGWARRANTYDESCRIPTION","TOOLONGWARRANTYDESCRIPTION"
"INCREMENTNOTDEFINED","INCREMENTNOTDEFINED"
"INVALIDINCREMENT","INVALIDINCREMENT"
"QUANTITYTOOLOW","QUANTITYTOOLOW"
"QUANTITYTOOHIGH","QUANTITYTOOHIGH"
"NOPAYMENTMETHOD","NOPAYMENTMETHOD"
"NODELIVERYCONDITION","NODELIVERYCONDITION"
"DELIVERYCOSTTOOHIGH","DELIVERYCOSTTOOHIGH"
"MANUALINCREMENTNOTALLOWED","MANUALINCREMENTNOTALLOWED"
"PLANNEDSCHEDULETOOLOW","PLANNEDSCHEDULETOOLOW"
"PLANNEDSCHEDULETOOHIGH","PLANNEDSCHEDULETOOHIGH"
"REFERENCETOOLONG","REFERENCETOOLONG"
"INVALIDQUANTITYFORAUCTIONBUYNOW","INVALIDQUANTITYFORAUCTIONBUYNOW"
"BUYNOWLOWERTHANSTARTPRICE","BUYNOWLOWERTHANSTARTPRICE"
"RICARDOPAYNOCARSANDBIKES","RICARDOPAYNOCARSANDBIKES"
"RICARDOPAYWRONGPAYMENTCONDITIONS","RICARDOPAYWRONGPAYMENTCONDITIONS"
"RICARDOPAYPRICETOOHIGH","RICARDOPAYPRICETOOHIGH"
"RICARDOPAYWALLETBLOCKED","RICARDOPAYWALLETBLOCKED"
"MAXPICTURESIZEREACHED","MAXPICTURESIZEREACHED"
"ERRORRESIZINGPICTURE","ERRORRESIZINGPICTURE"
"MAXPICTURESCOUNTREACHED","MAXPICTURESCOUNTREACHED"
"INVALIDPROMOTION","INVALIDPROMOTION"
"INVALIDPROMOTIONCOMBINATION","INVALIDPROMOTIONCOMBINATION"
"NOTCLOSED","NOTCLOSED"
"EMPTYARTICLEINFOS","EMPTYARTICLEINFOS"
"EMPTYDELIVERY","EMPTYDELIVERY"
"EMPTYPROMOTIONS","EMPTYPROMOTIONS"
"EMPTYDESCRIPTIONS","EMPTYDESCRIPTIONS"
"UPDATEARTICLEERROR","UPDATEARTICLEERROR"
"MULTIPLEUPDATENOTALLOWED","MULTIPLEUPDATENOTALLOWED"
"UPDATEARTICLECANTRETREIVEARTICLEINFORMATIONS","UPDATEARTICLECANTRETREIVEARTICLEINFORMATIONS"
"UPDATEARTICLECANTRETREIVECATEGORY","UPDATEARTICLECANTRETREIVECATEGORY"
"UPDATEARTICLECANTUPDATEDESCRIPTION","UPDATEARTICLECANTUPDATEDESCRIPTION"
"ARTICLEHASBIDS","ARTICLEHASBIDS"
"INVALIDPICTUREEXTENSTION","INVALIDPICTUREEXTENSTION"
"LANGUAGEIDNOTSET","LANGUAGEIDNOTSET"
"SETLIVEERROR","SETLIVEERROR"
"ARTICLENOTFOUND","ARTICLENOTFOUND"
"EMPTYPICTURES","EMPTYPICTURES"
"UPDATEFAILEDCOULDNOTLOCKARTICLE","UPDATEFAILEDCOULDNOTLOCKARTICLE"
"UPDATEFAILEDONARTICLETABLE","UPDATEFAILEDONARTICLETABLE"
"UPDATEFAILEDFORSTARTDATE","UPDATEFAILEDFORSTARTDATE"
"UPDATEFAILEDCOULDNOTDELETEOLDIMAGES","UPDATEFAILEDCOULDNOTDELETEOLDIMAGES"
"UPDATEFAILEDFORIMAGES","UPDATEFAILEDFORIMAGES"
"UPDATEFAILEDCOULDNOTDELETEOLDDESCRIPTIONS","UPDATEFAILEDCOULDNOTDELETEOLDDESCRIPTIONS"
"UPDATEFAILEDFORDESCRIPTIONS","UPDATEFAILEDFORDESCRIPTIONS"
"UPDATEFAILEDCOULDNOTDELETEOLDLIST","UPDATEFAILEDCOULDNOTDELETEOLDLIST"
"UPDATEFAILEDFORLIST","UPDATEFAILEDFORLIST"
"INSERTPREVIEWARTICLEERROR","INSERTPREVIEWARTICLEERROR"
"ONEPRICEMUSTBESET","ONEPRICEMUSTBESET"
"PICTUREBASEDPROMOTIONNEEDPICTURE","PICTUREBASEDPROMOTIONNEEDPICTURE"
"SUBTITLEMUSTBESETFORSUBTITLEPROMOTION","SUBTITLEMUSTBESETFORSUBTITLEPROMOTION"
"NOPAYMENTCONDITIONSELECTED","NOPAYMENTCONDITIONSELECTED"
"QUANTITYCANTINCREASE","QUANTITYCANTINCREASE"
"STARTPRICECANTINCREASE","STARTPRICECANTINCREASE"
"BUYNOWPRICECANTINCREASE","BUYNOWPRICECANTINCREASE"
"PROMOTIONCANTBEREMOVEDONUPDATE","PROMOTIONCANTBEREMOVEDONUPDATE"
"PROMOTIONCANTBEDOWNGRADED","PROMOTIONCANTBEDOWNGRADED"
"DURATIONCHANGESTOOMANY","DURATIONCHANGESTOOMANY"
"CANTPURCHASEWITHBUYNOW","CANTPURCHASEWITHBUYNOW"
"UNABLETOUPDATEQUANTITY","UNABLETOUPDATEQUANTITY"
"UNABLETOUPDATERELISTCOUNT","UNABLETOUPDATERELISTCOUNT"
"BUYNOWPROMOTIONNEEDED","BUYNOWPROMOTIONNEEDED"
"INVALIDMAXRELISTCOUNT","INVALIDMAXRELISTCOUNT"
"RELISTSOLDOUTAUCTIONNOTALLOWED","RELISTSOLDOUTAUCTIONNOTALLOWED"
"SUBTITLEALTERNATIVELANGUAGEISEMPTY","SUBTITLEALTERNATIVELANGUAGEISEMPTY"
"DELIVERYDESCRIPTIONALTERNATIVELANGUAGEISEMPTY","DELIVERYDESCRIPTIONALTERNATIVELANGUAGEISEMPTY"
"PAYMENTDESCRIPTIONALTERNATIVELANGUAGEISEMPTY","PAYMENTDESCRIPTIONALTERNATIVELANGUAGEISEMPTY"
"WARRANTYDESCRIPTIONALTERNATIVELANGUAGEISEMPTY","WARRANTYDESCRIPTIONALTERNATIVELANGUAGEISEMPTY"
"TITLEALTERNATIVELANGUAGEISEMPTY","TITLEALTERNATIVELANGUAGEISEMPTY"
"DESCRIPTIONALTERNATIVELANGUAGEISEMPTY","DESCRIPTIONALTERNATIVELANGUAGEISEMPTY"
"SUBTITLEMAINLANGUAGEISEMPTY","SUBTITLEMAINLANGUAGEISEMPTY"
"DELIVERYDESCRIPTIONMAINLANGUAGEISEMPTY","DELIVERYDESCRIPTIONMAINLANGUAGEISEMPTY"
"PAYMENTDESCRIPTIONMAINLANGUAGEISEMPTY","PAYMENTDESCRIPTIONMAINLANGUAGEISEMPTY"
"WARRANTYDESCRIPTIONMAINLANGUAGEISEMPTY","WARRANTYDESCRIPTIONMAINLANGUAGEISEMPTY"
"TITLEMAINLANGUAGEISEMPTY","TITLEMAINLANGUAGEISEMPTY"
"DESCRIPTIONMAINLANGUAGEISEMPTY","DESCRIPTIONMAINLANGUAGEISEMPTY"
"CLOSED","CLOSED"
"TOOLONGMAINTITLE","TOOLONGMAINTITLE"
"TOOLONGMAINDESCRIPTION","TOOLONGMAINDESCRIPTION"
"TOOLONGMAINSUBTITLE","TOOLONGMAINSUBTITLE"
"TOOLONGALTERNATIVETITLE","TOOLONGALTERNATIVETITLE"
"TOOLONGALTERNATIVEDESCRIPTION","TOOLONGALTERNATIVEDESCRIPTION"
"TOOLONGALTERNATIVESUBTITLE","TOOLONGALTERNATIVESUBTITLE"
"TOOLONGMAINPAYMENTDESCRIPTION","TOOLONGMAINPAYMENTDESCRIPTION"
"TOOLONGALTERNATIVEPAYMENTDESCRIPTION","TOOLONGALTERNATIVEPAYMENTDESCRIPTION"
"TOOLONGMAINWARRANTYDESCRIPTION","TOOLONGMAINWARRANTYDESCRIPTION"
"TOOLONGALTERNATIVEWARRANTYDESCRIPTION","TOOLONGALTERNATIVEWARRANTYDESCRIPTION"
"TOOLONGMAINDELIVERYDESCRIPTION","TOOLONGMAINDELIVERYDESCRIPTION"
"TOOLONGALTERNATIVEDELIVERYDESCRIPTION","TOOLONGALTERNATIVEDELIVERYDESCRIPTION"
"BUYNOWPRICETOOLOW","BUYNOWPRICETOOLOW"
"BUYNOWPROMOTIONNOTALLOWED","BUYNOWPROMOTIONNOTALLOWED"
"CANTUPDATEPICTUREONARTICLEWITHBID","CANTUPDATEPICTUREONARTICLEWITHBID"
"HTMLTAGSNOTALLOWED","HTMLTAGSNOTALLOWED"
"WRONGPAYMENTCONDITIONS","WRONGPAYMENTCONDITIONS"
"EMPTYPAYMENTCONDITIONIDS","EMPTYPAYMENTCONDITIONIDS"
"NODETAILS","NODETAILS"
"ARTICLEALREADYHASCARDPAYMENT","ARTICLEALREADYHASCARDPAYMENT"
"ERRORINSERTINGCARDPAYMENT","ERRORINSERTINGCARDPAYMENT"
"ARTICLEDOESNOTHAVECARDPAYMENT","ARTICLEDOESNOTHAVECARDPAYMENT"
"ERRORREMOVINGCARDPAYMENT","ERRORREMOVINGCARDPAYMENT"
"RICARDOPAYNOTACTIVATED","RICARDOPAYNOTACTIVATED"
"EMPTYPAYMENTMETHODSIDS","EMPTYPAYMENTMETHODSIDS"
"EMPTYARTICLEID","EMPTYARTICLEID"
"INVALIDCARDCOMBINATIONWITHDELIVERYCONDITION","INVALIDCARDCOMBINATIONWITHDELIVERYCONDITION"
"NUMBEROFARTICLELIMITED","NUMBEROFARTICLELIMITED"
"PAYMENTMETHODNEEDALTERNATEONE","PAYMENTMETHODNEEDALTERNATEONE"
"WRONGPAYMENTMETHODS","WRONGPAYMENTMETHODS"
"CUMULATIVESHIPPINGNOTALLOWED","CUMULATIVESHIPPINGNOTALLOWED"
"MAXPICTURESCOUNTREACHED","MAXPICTURESCOUNTREACHED"
"MAXPICTURESIZEREACHED","MAXPICTURESIZEREACHED"
"ERRORRESIZINGPICTURE","ERRORRESIZINGPICTURE"
"PICTUREINDEXDOESNOTEXIST","PICTUREINDEXDOESNOTEXIST"
"EMPTYPICTURECONTENT","EMPTYPICTURECONTENT"
"NOPICTURES","NOPICTURES"
"INVALIDPICTUREINDEX","INVALIDPICTUREINDEX"
"MAXLOGOPICTURESIZEREACHED","MAXLOGOPICTURESIZEREACHED"
"ERRORRESIZINGLOGOPICTURE","ERRORRESIZINGLOGOPICTURE"
"NOTALLOWEDTOSELL","Product Not allowed to be sold"
"BILLINGERROR","BILLINGERROR"
"GETCUSTOMERERROR","GETCUSTOMERERROR"
"NEEDTOCHANGEPASSWORDERROR","NEEDTOCHANGEPASSWORDERROR"
"GETACCOUNTPREFERENCESERROR","GETACCOUNTPREFERENCESERROR"
"INVALIDARGUMENTS","INVALIDARGUMENTS"
"EMPTYCOUNTRYID","EMPTYCOUNTRYID"
"EMPTYNICKNAME","EMPTYNICKNAME"
"EMPTYIPADDRESS","EMPTYIPADDRESS"
"EMPTYEMAIL","EMPTYEMAIL"
"EMPTYCUSTOMERID","EMPTYCUSTOMERID"
"EMPTYGUID","EMPTYGUID"
"NICKNAMEISNOTUNIQUE","NICKNAMEISNOTUNIQUE"
"EMAILISNOTUNIQUE","EMAILISNOTUNIQUE"
"EMPTYFIRSTNAME","EMPTYFIRSTNAME"
"TOOLONGFIRSTNAME","TOOLONGFIRSTNAME"
"EMPTYLASTNAME","EMPTYLASTNAME"
"TOOLONGLASTNAME","TOOLONGLASTNAME"
"TOOLONGNICKNAME","TOOLONGNICKNAME"
"TOOLONGEMAIL","TOOLONGEMAIL"
"MUSTBEOVER18","MUSTBEOVER18"
"EMPTYADDRESS1","EMPTYADDRESS1"
"TOOLONGADDRESS1","TOOLONGADDRESS1"
"TOOLONGADDRESS2","TOOLONGADDRESS2"
"TOOLONGSTREETNR","TOOLONGSTREETNR"
"TOOLONGPOSTALBOX","TOOLONGPOSTALBOX"
"EMPTYZIPCODE","EMPTYZIPCODE"
"TOOLONGZIPCODE","TOOLONGZIPCODE"
"EMPTYCITY","EMPTYCITY"
"TOOLONGCITY","TOOLONGCITY"
"EMPTYCANTONID","EMPTYCANTONID"
"EMPTYPHONENUMBER","EMPTYPHONENUMBER"
"TOOLONGPHONENUMBER","TOOLONGPHONENUMBER"
"INVALIDNICKNAME","INVALIDNICKNAME"
"INVALIDEMAIL","INVALIDEMAIL"
"INVALIDSTREETNR","INVALIDSTREETNR"
"INVALIDZIPCODE","INVALIDZIPCODE"
"INVALIDPHONENUMBER","INVALIDPHONENUMBER"
"EMPTYPASSWORD","EMPTYPASSWORD"
"COMPANYDETAILSNOTFULL","COMPANYDETAILSNOTFULL"
"TOOLONGCOMPANYNAME","TOOLONGCOMPANYNAME"
"TOOLONGCOMPANYVATNUMBER","TOOLONGCOMPANYVATNUMBER"
"TOOLONGCOMPANYREGISTRYNUMBER","TOOLONGCOMPANYREGISTRYNUMBER"
"INVALIDVALIDATIONKEY","INVALIDVALIDATIONKEY"
"UNABLETOVALIDATE","UNABLETOVALIDATE"
"MAXNUMBEROFCALLSTOAUTOMATICALLYVALIDATEUSERINFORMATION","MAXNUMBEROFCALLSTOAUTOMATICALLYVALIDATEUSERINFORMATION"
"EMPTYSTREETNR","EMPTYSTREETNR"
"NOTCARDEALER","NOTCARDEALER"
"PASSWORDCOMPLEXITY","PASSWORDCOMPLEXITY"
"UNABLETOUPDATE","UNABLETOUPDATE"
"EMPTYNEWEMAIL","EMPTYNEWEMAIL"
"EMPTYNEWNICK","EMPTYNEWNICK"
"VALIDATIONKEYEXPIRED","VALIDATIONKEYEXPIRED"
"TOOMANYPREMIUMPACKAGES","TOOMANYPREMIUMPACKAGES"
"CARDPAYMENTOPTIONNOTAVAILABLE","CARDPAYMENTOPTIONNOTAVAILABLE"
"CUSTOMERBANNED","CUSTOMERBANNED"
"BUYERNOTFROMCHORLI","BUYERNOTFROMCHORLI"
"BUYERNORDVNORAC","BUYERNORDVNORAC"
"EMPTYCUSTOMERINFOS","EMPTYCUSTOMERINFOS"
"EMPTYMEMBERPREFERENCES","EMPTYMEMBERPREFERENCES"
"EMPTYADDRESSES","EMPTYADDRESSES"
"UNABLETOINSERT","UNABLETOINSERT"
"CREDITLIMITEXCEEDED","Limite de crédit excédé. Veuillez contacter ricardo.ch"
"ACTIVATIONCODESTATUSMANUALLYBLOCKED","ACTIVATIONCODESTATUSMANUALLYBLOCKED"
"No Options because API is not configured","Aucune option car l'API n'est pas configuré."
"No Options because API has a problem","Aucune option car l'API a un problème"
"Security error occurred with the ricardo API. Please, check your log files and your <a href=""%s"">API configuration</a>.","Security error occurred with the ricardo API. Please, check your log files and your <a href=""%s"">API configuration</a>."
"Security error occurred with the ricardo API. Please, check your log files.","Security error occurred with the ricardo API. Please, check your log files."
"Error occurred with the API. Check if the API is correctly configured: %s","Une erreur s'est déroulée avec l'API. Vérifier is l'API est correctement configuré: %s"
"Product Price of %s CHF is incorrect. Minimum price is %s.","Le prix du produit de %s CHF est incorrect. Prix minimu est %s."
"You cannot reactivate a product until sold out when doing an auction sales type.","Vous ne pouvez réactiver un produit juqu'à sa vente si vous avez configuré le type de vente par enchère."
"Following error(s) appeared:","Les erreurs suivantes sont apparues:"
"<strong>Attention:</strong> you cannot use the option ""Until sold"" if you select the Sales Type ""Auction""","<strong>Attention:</strong> vous ne pouvez pas utiliser l'option ""Jusqu'à la vente"" si vous sélectionnez le type de vente par ""Enchère"""
"The authorization of the ricardo.ch API Token can be done only %s before the expiration. You will receive automatically an email when it will be possible.","Le renouvellement de l'autorisation de l'API ricardo.ch ne peut être fait que %s jours avant l'expiration. Vous recevrez automatiquement un email lorsque cela sera possible."
"Merge Descriptions","Combiner les descriptions"
"Merge short and normal descriptions as one content for ricardo product description. The short description will be the first part and the normal description will be the second part of the ricardo article description.","Combiner la description courte et normale en tant qu'un seul contenu pour les descriptions de produits sur ricardo.ch. La description courte sera dans la première partie de la descripton, ensuite la description normale du produit sera placé à la suite. dans la description du produit sur ricardo.ch"
"Only 10 pictures maximum allowed.","Seulement 10 images maximum sont autorisées."
"The starting date must start one hour in future. It will be automatically updated to list on ricardo.","La date de début doit démarrer dans une heure dans le futur. Il sera mis à jour automatiquement lorsqu'il sera listé sur ricardo.ch"
"Enter product name: e.g. iphone","Entrer un nom de produit: exple: iphone"
"Sorry, no product found for fees calculation.","Désolé aucun produit trouvé pour effectuer le calcul des frais"
"Please, close this popup window and fix the errors before to be allowed to list your products on ricardo.ch.","Veuillez fermer cette fenêtre et corriger les erreurs avant de pouvoir lister les produits sur ricardo.ch"
"Product Listing Configuration","Configuration de la liste de produits"
"Currency Conversion","Conversion de la monnaie"
"The store's base currency is %2$s. Only %1$s is allowed as currency on ricardo.ch. Be aware that your product will be converted into %1$s. Check the documentation for more explanation.","La monnaie de base de la boutique est %2$s. Seul la monnaie %1$s est autorisée sur ricardo.ch. Sachez que les prix de vos produits seront convertis %1$s. Vérifier la documentation pour plus d'explication."
"Currency Rate not configured","Le cours des devises n'est pas configuré"
"Currency Rate not defined for CHF currency. Please configure your currency rate before to proceed.","Le cours n'est pas défini pour la monnaie CHF. Veuillez vérifier le cours de vos devises avant de continuer."
"Replace Carriage Return with br HTML Tag","Remplacer les retours charriots par le tag HTML <br>"
"Do you want to replace into the description the carriage return with <br> HTML Tag?","Voulez-vous remplacer dans la description des produits, les retours charriots par le tag HTML <br> ?"
"Product listing & promotion","Liste de produits & Promotions"
"Total price","Coût total"
"Important","Important"
"Listing Fees","Frais de listing"
"ricardo.ch does invoices in %s","ricardo.ch facture en %s"
"Sales Fee (following the <a href=""%s"" target=""_blank"">fees rules from 01.07.2014</a>)","Frais de vente (correspondant aux <a href=""%s"" target=""_blank"">conditions de frais du 01.07.2014</a>)"
"With the confirmation of the publication, you accept the <a href=""%s"" target=""_blank"">terms and conditions</a> and <a href=""%s"" target=""_blank"">privacy policy</a>","En confirmant la publication, vous acceptez les <a href=""%s"" target=""_blank"">termes et conditions</a> et <a href=""%s"" target=""_blank"">la politique de confidentialité</a>"
"Confirm, check and List","Confirmer, vérifier et lister"
"Send us your configuration","Envoyez nous votre configuration"
"Export your configuration","Exporter votre configuration"
"Receive email notification in case of error? Email are sent to the main shop contact and are related to API errors, Token expiration, etc...","Voulez-vous recevoir un email de notification en cas d'erreur? Les emails sont envoyés au contact principal de la boutique en cas d'erreur avec l'API ou que le token expire, etc..."
